otherobjectid,objectid,filename,youtubeid,itemtype,format,title,latitude,longitude,date,date is approximate?,encounterdate,description,subject,location,type,language,rights,rightsstatement,object_template,object_download,image_small,image_thumb
storying198,salmopriest-criticalhabitat-salmodivide535rim-imag0074,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0074.jpg,,trailcam,image/jpg,Day on the Loop,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0074.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0074_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0074_th.jpg
storying199,salmopriest-criticalhabitat-salmodivide535rim-imag0075,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0075.jpg,,trailcam,image/jpg,Day on the Loop,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0075.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0075_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0075_th.jpg
storying200,salmopriest-criticalhabitat-salmodivide535rim-imag0076,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0076.jpg,,trailcam,image/jpg,Day on the Loop,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0076.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0076_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0076_th.jpg
storying201,salmopriest-criticalhabitat-salmodivide535rim-imag0077,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0077.jpg,,trailcam,image/jpg,Day on the Loop,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0077.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0077_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0077_th.jpg
storying202,salmopriest-criticalhabitat-salmodivide535rim-imag0078,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0078.jpg,,trailcam,image/jpg,Day on the Loop,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0078.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0078_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0078_th.jpg
storying203,salmopriest-criticalhabitat-salmodivide535rim-imag0079,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0079.jpg,,trailcam,image/jpg,Buck Face Night,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0079.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0079_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0079_th.jpg
storying204,salmopriest-criticalhabitat-salmodivide535rim-imag0081,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0081.jpg,,trailcam,image/jpg,Buck Profile ,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0081.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0081_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0081_th.jpg
storying205,salmopriest-criticalhabitat-salmodivide535rim-imag0082,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0082.jpg,,trailcam,image/jpg,Face,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0082.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0082_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0082_th.jpg
storying206,salmopriest-criticalhabitat-salmodivide535rim-imag0084,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0084.jpg,,trailcam,image/jpg,Coyote Heading West,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0084.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0084_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0084_th.jpg
storying207,salmopriest-criticalhabitat-salmodivide535rim-imag0085,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0085.jpg,,trailcam,image/jpg,Blank Day,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0085.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0085_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0085_th.jpg
storying208,salmopriest-criticalhabitat-salmodivide535rim-imag0086,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0086.jpg,,trailcam,image/jpg,Summer Coat,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0086.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0086_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0086_th.jpg
storying209,salmopriest-criticalhabitat-salmodivide535rim-imag0087,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0087.jpg,,trailcam,image/jpg,Blank Day,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0087.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0087_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0087_th.jpg
storying210,salmopriest-criticalhabitat-salmodivide535rim-imag0088,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0088.jpg,,trailcam,image/jpg,Blank Day,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0088.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0088_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0088_th.jpg
storying211,salmopriest-criticalhabitat-salmodivide535rim-imag0089,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0089.jpg,,trailcam,image/jpg,Blank Day,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0089.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0089_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0089_th.jpg
storying212,salmopriest-criticalhabitat-salmodivide535rim-imag0090,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0090.jpg,,trailcam,image/jpg,Blank Day,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0090.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0090_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0090_th.jpg
storying213,salmopriest-criticalhabitat-salmodivide535rim-imag0091,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0091.jpg,,trailcam,image/jpg,Blank Day,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0091.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0091_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0091_th.jpg
storying214,salmopriest-criticalhabitat-salmodivide535rim-imag0092,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0092.jpg,,trailcam,image/jpg,Blank Day,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0092.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0092_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0092_th.jpg
storying215,salmopriest-criticalhabitat-salmodivide535rim-imag0093,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0093.jpg,,trailcam,image/jpg,Blank Day,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0093.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0093_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0093_th.jpg
storying216,salmopriest-criticalhabitat-salmodivide535rim-imag0094,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0094.jpg,,trailcam,image/jpg,Blank Day,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0094.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0094_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0094_th.jpg
storying217,salmopriest-criticalhabitat-salmodivide535rim-imag0095,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0095.jpg,,trailcam,image/jpg,Blank Day,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0095.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0095_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0095_th.jpg
storying218,salmopriest-criticalhabitat-salmodivide535rim-imag0096,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0096.jpg,,trailcam,image/jpg,Blank Day,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0096.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0096_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0096_th.jpg
storying219,salmopriest-criticalhabitat-salmodivide535rim-imag0097,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0097.jpg,,trailcam,image/jpg,Blank Day,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0097.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0097_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0097_th.jpg
storying220,salmopriest-criticalhabitat-salmodivide535rim-imag0098,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0098.jpg,,trailcam,image/jpg,Blank Day,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0098.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0098_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0098_th.jpg
storying221,salmopriest-criticalhabitat-salmodivide535rim-imag0099,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0099.jpg,,trailcam,image/jpg,Wind Trigger,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0099.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0099_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0099_th.jpg
storying222,salmopriest-criticalhabitat-salmodivide535rim-imag0100,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0100.jpg,,trailcam,image/jpg,Wind Trigger,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0100.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0100_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0100_th.jpg
storying223,salmopriest-criticalhabitat-salmodivide535rim-imag0101,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0101.jpg,,trailcam,image/jpg,Wind Trigger,48.952513,-117.014216,,,,,,Salmo-Priest Critical Habitat;SalmonDivide #535 Rim,Image;StillImage,eng,,,image,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/salmopriest-criticalhabitat-salmodivide535rim-imag0101.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/small/salmopriest-criticalhabitat-salmodivide535rim-imag0101_sm.jpg,https://cdil.lib.uidaho.edu/storying-extinction/objects/trailcams/thumbs/salmopriest-criticalhabitat-salmodivide535rim-imag0101_th.jpg
